respondent_id,country,income_group,survey_year,age_group,gender,education_level,employment_type,urban_rural,genai_usage_frequency,primary_use_case,trust_in_genai_score,fear_of_job_loss_score,ai_should_be_regulated,willing_to_pay_for_genai,monthly_spend_usd,has_experienced_ai_harm,reported_ai_harm,native_language_supported,digital_skills_self_rating,heard_of_hallucination,uses_genai_for_news
SRV-04-2023-0166,South Korea,High income,2023,25-34,Male,Master,Employed full-time,Urban,Several times/week,Entertainment,10,5,Strongly agree,1,6.94,0,0,1,7,1,1
SRV-04-2023-0167,South Korea,High income,2023,25-34,Male,Master,Employed full-time,Urban,Several times/week,Entertainment,9,6,Agree,1,12.39,0,0,1,7,1,1
SRV-04-2023-0168,South Korea,High income,2023,65+,Female,Secondary,Employed full-time,Urban,Never,Healthcare Info,10,3,Agree,1,0.0,0,0,1,6,1,1
SRV-04-2023-0169,South Korea,High income,2023,45-54,Male,Secondary,Employed part-time,Urban,Never,None,9,6,Disagree,0,6.7,0,0,1,7,1,0
SRV-04-2023-0170,South Korea,High income,2023,18-24,Male,Bachelor,Unemployed,Urban,Several times/week,Entertainment,7,3,Agree,1,0.0,0,0,1,7,1,1
SRV-04-2023-0171,South Korea,High income,2023,65+,Female,Secondary,Unemployed,Rural,Rarely,None,6,3,Agree,0,33.38,0,0,1,10,1,0
SRV-04-2023-0172,South Korea,High income,2023,55-64,Male,Master,Unemployed,Rural,Several times/week,Personal Assistant,7,6,Strongly agree,1,2.45,1,0,1,7,1,0
SRV-04-2023-0173,South Korea,High income,2023,35-44,Female,Secondary,Student,Urban,Daily,Personal Assistant,7,5,Disagree,1,0.0,0,0,1,5,0,0
SRV-04-2023-0174,South Korea,High income,2023,25-34,Female,Vocational,Employed full-time,Urban,Weekly,Creative Projects,8,8,Disagree,0,7.47,0,1,1,5,0,0
SRV-04-2023-0175,South Korea,High income,2023,65+,Female,Bachelor,Employed full-time,Urban,Daily,Research,6,8,Disagree,1,0.0,0,0,1,8,0,0
SRV-04-2023-0176,South Korea,High income,2023,55-64,Male,PhD,Employed full-time,Urban,Daily,Coding,9,5,Strongly agree,1,16.9,0,1,1,7,1,1
SRV-04-2023-0177,South Korea,High income,2023,25-34,Male,No formal,Homemaker,Urban,Never,Creative Projects,6,4,Agree,0,1.7,0,0,1,5,1,0
SRV-04-2023-0178,South Korea,High income,2023,45-54,Female,Bachelor,Employed full-time,Suburban,Rarely,None,5,5,Neutral,1,13.3,0,0,0,7,1,1
SRV-04-2023-0179,South Korea,High income,2023,18-24,Female,Vocational,Self-employed,Urban,Weekly,Research,5,5,Strongly agree,0,0.0,0,0,1,6,1,0
SRV-04-2023-0180,South Korea,High income,2023,35-44,Male,Master,Employed full-time,Rural,Daily,Entertainment,6,5,Disagree,0,3.94,1,0,1,5,1,0
SRV-04-2023-0181,South Korea,High income,2023,55-64,Female,Primary,Unemployed,Suburban,Several times/week,Healthcare Info,9,5,Neutral,0,0.97,0,0,1,7,1,1
SRV-04-2023-0182,South Korea,High income,2023,45-54,Female,Secondary,Employed part-time,Suburban,Monthly,None,10,6,Strongly disagree,0,0.0,0,0,1,8,1,1
SRV-04-2023-0183,South Korea,High income,2023,18-24,Male,Secondary,Employed full-time,Urban,Daily,Work/Productivity,8,6,Strongly agree,0,0.0,0,0,1,4,1,1
SRV-04-2023-0184,South Korea,High income,2023,18-24,Female,Bachelor,Unemployed,Suburban,Daily,Personal Assistant,10,3,Disagree,1,14.88,0,0,1,6,1,1
SRV-04-2023-0185,South Korea,High income,2023,35-44,Male,Bachelor,Employed full-time,Urban,Several times/week,Entertainment,8,2,Agree,0,0.0,0,0,1,5,1,0
SRV-04-2023-0186,South Korea,High income,2023,35-44,Female,Master,Employed full-time,Suburban,Several times/week,Entertainment,7,5,Strongly disagree,0,5.12,0,0,1,7,0,1
SRV-04-2023-0187,South Korea,High income,2023,65+,Male,Master,Homemaker,Suburban,Several times/week,Personal Assistant,5,4,Agree,0,3.23,0,0,1,7,1,0
SRV-04-2023-0188,South Korea,High income,2023,65+,Male,Vocational,Student,Suburban,Several times/week,None,10,3,Strongly agree,1,10.27,0,0,1,9,1,0
SRV-04-2023-0189,South Korea,High income,2023,35-44,Female,Primary,Employed full-time,Rural,Rarely,Personal Assistant,9,4,Agree,1,5.99,0,0,1,7,1,1
SRV-04-2023-0190,South Korea,High income,2023,35-44,Female,Bachelor,Student,Suburban,Daily,Entertainment,7,2,Strongly agree,1,16.88,0,0,1,7,0,0
SRV-04-2023-0191,South Korea,High income,2023,35-44,Male,Secondary,Employed full-time,Urban,Never,None,5,3,Strongly agree,0,27.68,0,0,1,4,0,0
SRV-04-2023-0192,South Korea,High income,2023,35-44,Male,Bachelor,Student,Urban,Daily,Healthcare Info,7,3,Neutral,0,25.94,0,0,1,5,1,0
SRV-04-2023-0193,South Korea,High income,2023,35-44,Male,Vocational,Retired,Rural,Several times/week,Healthcare Info,3,1,Neutral,1,0.0,0,0,1,7,1,1
SRV-04-2023-0194,South Korea,High income,2023,55-64,Female,Bachelor,Employed full-time,Urban,Several times/week,Creative Projects,8,7,Agree,1,0.03,1,0,1,6,1,0
SRV-04-2023-0195,South Korea,High income,2023,55-64,Male,Secondary,Employed full-time,Urban,Monthly,Creative Projects,10,2,Neutral,1,7.28,0,0,1,4,1,1
SRV-04-2023-0196,South Korea,High income,2023,25-34,Male,Bachelor,Student,Rural,Daily,Work/Productivity,7,5,Neutral,0,0.0,0,0,1,7,1,0
SRV-04-2023-0197,South Korea,High income,2023,18-24,Female,Secondary,Student,Rural,Daily,Healthcare Info,6,1,Strongly agree,1,55.04,0,0,1,2,1,1
SRV-04-2023-0198,South Korea,High income,2023,25-34,Male,Secondary,Retired,Urban,Daily,None,8,1,Agree,1,0.0,0,0,0,8,0,1
SRV-04-2023-0199,South Korea,High income,2023,35-44,Female,PhD,Employed part-time,Rural,Daily,Research,7,8,Disagree,0,10.7,0,0,1,7,1,1
SRV-04-2023-0200,South Korea,High income,2023,35-44,Female,Secondary,Employed full-time,Suburban,Daily,Education/Learning,9,4,Neutral,0,0.0,0,0,1,8,1,1
SRV-04-2023-0201,South Korea,High income,2023,25-34,Male,Secondary,Employed full-time,Rural,Daily,Education/Learning,4,9,Agree,0,39.27,0,0,1,7,0,1
SRV-04-2023-0202,South Korea,High income,2023,35-44,Male,PhD,Employed full-time,Urban,Rarely,Creative Projects,5,3,Agree,1,23.8,0,0,1,7,1,0
SRV-04-2023-0203,South Korea,High income,2023,25-34,Female,Master,Student,Urban,Monthly,Healthcare Info,8,4,Agree,1,0.0,0,0,1,9,1,0
SRV-04-2023-0204,South Korea,High income,2023,18-24,Female,PhD,Student,Urban,Monthly,Entertainment,6,6,Disagree,1,9.12,0,0,1,6,1,0
SRV-04-2023-0205,South Korea,High income,2023,18-24,Male,Secondary,Employed full-time,Suburban,Monthly,Personal Assistant,6,5,Agree,1,0.0,0,0,1,5,1,0
SRV-04-2023-0206,South Korea,High income,2023,25-34,Female,Secondary,Employed full-time,Urban,Rarely,Personal Assistant,8,4,Neutral,0,1.22,1,1,1,9,0,1
SRV-04-2023-0207,South Korea,High income,2023,35-44,Male,Master,Employed full-time,Rural,Daily,Coding,5,3,Neutral,0,0.0,0,0,1,7,1,0
SRV-04-2023-0208,South Korea,High income,2023,45-54,Female,Master,Employed full-time,Suburban,Daily,Coding,2,4,Agree,1,0.0,0,0,1,9,1,1
SRV-04-2023-0209,South Korea,High income,2023,45-54,Female,Bachelor,Employed full-time,Urban,Rarely,Personal Assistant,5,5,Agree,0,0.0,0,0,1,7,0,0
SRV-04-2023-0210,South Korea,High income,2023,35-44,Male,Vocational,Employed full-time,Urban,Several times/week,Coding,7,4,Neutral,1,0.0,0,0,1,6,1,1
SRV-04-2023-0211,South Korea,High income,2023,35-44,Male,Secondary,Retired,Urban,Weekly,Work/Productivity,9,5,Strongly agree,1,0.0,0,0,1,5,0,0
SRV-04-2023-0212,South Korea,High income,2023,35-44,Male,Secondary,Student,Rural,Monthly,Research,7,4,Strongly agree,0,26.62,0,0,1,6,1,1
SRV-04-2023-0213,South Korea,High income,2023,45-54,Female,Secondary,Employed full-time,Rural,Never,Healthcare Info,7,6,Neutral,1,15.92,1,0,1,4,1,0
SRV-04-2023-0214,South Korea,High income,2023,65+,Male,Bachelor,Retired,Rural,Several times/week,Coding,7,10,Strongly disagree,0,0.0,0,0,1,9,1,1
SRV-04-2023-0215,South Korea,High income,2023,25-34,Female,Bachelor,Unemployed,Urban,Weekly,Education/Learning,9,7,Agree,0,6.19,0,0,1,8,0,0
SRV-04-2023-0216,South Korea,High income,2023,18-24,Female,Vocational,Self-employed,Urban,Never,Education/Learning,5,4,Neutral,0,7.52,0,0,1,9,1,1
SRV-04-2023-0217,South Korea,High income,2023,35-44,Male,Bachelor,Employed full-time,Rural,Monthly,Entertainment,8,3,Strongly agree,1,4.51,0,0,1,6,0,1
SRV-04-2023-0218,South Korea,High income,2023,25-34,Male,Bachelor,Retired,Suburban,Monthly,None,5,1,Neutral,0,0.0,1,0,1,5,1,0
SRV-04-2023-0219,South Korea,High income,2023,35-44,Male,Secondary,Self-employed,Urban,Rarely,Education/Learning,7,3,Agree,1,0.0,0,1,1,5,1,1
SRV-04-2023-0220,South Korea,High income,2023,45-54,Female,Master,Employed part-time,Urban,Several times/week,Coding,6,4,Disagree,1,6.05,0,0,1,4,0,0
SRV-04-2023-0221,South Korea,High income,2023,35-44,Male,Bachelor,Employed full-time,Urban,Never,Creative Projects,10,5,Neutral,1,0.0,0,0,1,4,1,1
SRV-04-2023-0222,South Korea,High income,2023,18-24,Male,Master,Self-employed,Suburban,Daily,Research,9,3,Agree,1,16.49,1,0,1,7,0,0
SRV-04-2023-0223,South Korea,High income,2023,45-54,Male,Master,Employed full-time,Urban,Weekly,Coding,7,4,Neutral,1,0.0,1,0,1,5,1,1
SRV-04-2023-0224,South Korea,High income,2023,55-64,Female,Master,Employed part-time,Rural,Weekly,None,9,6,Neutral,0,48.59,0,0,1,6,1,0
SRV-04-2023-0225,South Korea,High income,2023,25-34,Female,Vocational,Student,Urban,Daily,Personal Assistant,10,2,Strongly agree,0,1.99,0,0,1,8,1,0
SRV-04-2023-0226,South Korea,High income,2023,45-54,Female,Vocational,Retired,Suburban,Monthly,None,6,5,Strongly agree,0,0.0,0,0,1,5,1,0
SRV-04-2023-0227,South Korea,High income,2023,35-44,Male,Secondary,Self-employed,Urban,Weekly,Creative Projects,7,4,Strongly agree,0,0.0,0,0,1,10,0,0
SRV-04-2023-0228,South Korea,High income,2023,18-24,Male,Secondary,Retired,Urban,Daily,Entertainment,8,2,Strongly agree,0,6.86,0,0,0,8,1,1
SRV-04-2023-0229,South Korea,High income,2023,55-64,Female,Bachelor,Employed full-time,Urban,Daily,Research,9,4,Agree,0,9.83,0,0,1,8,1,1
SRV-04-2023-0230,South Korea,High income,2023,45-54,Male,PhD,Employed part-time,Urban,Daily,Entertainment,10,7,Strongly agree,1,2.83,1,0,1,10,1,0
SRV-04-2023-0231,South Korea,High income,2023,18-24,Male,Bachelor,Employed full-time,Urban,Daily,Creative Projects,8,2,Strongly agree,1,12.74,0,0,1,8,0,1
SRV-04-2023-0232,South Korea,High income,2023,25-34,Female,Vocational,Employed full-time,Rural,Daily,Research,5,2,Strongly agree,1,15.73,0,0,1,7,1,0
SRV-04-2023-0233,South Korea,High income,2023,55-64,Male,Secondary,Employed full-time,Suburban,Never,Personal Assistant,4,4,Neutral,1,0.0,0,0,1,5,1,0
SRV-04-2023-0234,South Korea,High income,2023,35-44,Male,Primary,Homemaker,Rural,Never,Creative Projects,7,4,Neutral,1,0.0,0,0,1,7,1,1
SRV-04-2023-0235,South Korea,High income,2023,35-44,Female,Master,Self-employed,Suburban,Rarely,Creative Projects,10,1,Agree,0,1.13,0,0,1,8,1,0
SRV-04-2023-0236,South Korea,High income,2023,35-44,Female,PhD,Self-employed,Urban,Several times/week,Creative Projects,10,5,Agree,1,49.24,0,0,1,6,1,0
SRV-04-2023-0237,South Korea,High income,2023,65+,Female,Bachelor,Employed full-time,Urban,Weekly,Work/Productivity,9,5,Agree,1,45.48,1,0,1,6,0,1
SRV-04-2023-0238,South Korea,High income,2023,35-44,Male,Secondary,Student,Urban,Rarely,Coding,4,3,Agree,1,0.0,0,0,1,4,1,0
SRV-04-2023-0239,South Korea,High income,2023,55-64,Male,Secondary,Retired,Urban,Weekly,Creative Projects,7,4,Strongly agree,0,30.59,0,0,1,7,1,0
SRV-04-2023-0240,South Korea,High income,2023,55-64,Female,Master,Employed part-time,Rural,Daily,Personal Assistant,6,3,Strongly agree,0,0.0,0,0,1,10,1,0
SRV-04-2023-0241,South Korea,High income,2023,25-34,Female,Primary,Student,Urban,Monthly,Creative Projects,5,1,Strongly agree,0,38.22,0,0,1,6,1,0
SRV-04-2023-0242,South Korea,High income,2023,65+,Male,Master,Employed full-time,Urban,Never,Work/Productivity,8,4,Agree,1,0.0,0,0,1,8,1,0
SRV-04-2023-0243,South Korea,High income,2023,35-44,Female,Secondary,Self-employed,Rural,Daily,Work/Productivity,7,7,Agree,1,21.65,0,0,1,9,1,0
SRV-04-2023-0244,South Korea,High income,2023,25-34,Male,No formal,Retired,Urban,Several times/week,Coding,7,4,Agree,0,0.0,0,0,1,10,1,1
SRV-04-2023-0245,South Korea,High income,2023,35-44,Male,Vocational,Employed part-time,Suburban,Weekly,Coding,9,1,Strongly agree,1,1.04,0,0,1,9,1,0
SRV-04-2023-0246,South Korea,High income,2023,55-64,Female,Secondary,Employed full-time,Urban,Daily,Coding,8,4,Strongly disagree,1,12.28,0,0,1,10,0,1
SRV-04-2023-0247,South Korea,High income,2023,25-34,Female,Secondary,Employed full-time,Suburban,Several times/week,Education/Learning,6,3,Strongly agree,0,0.0,0,0,1,3,1,0
SRV-04-2023-0248,South Korea,High income,2023,25-34,Male,Bachelor,Employed full-time,Rural,Several times/week,Work/Productivity,8,5,Strongly agree,0,31.29,0,0,1,9,1,0
SRV-04-2023-0249,South Korea,High income,2023,55-64,Female,Secondary,Retired,Urban,Daily,Work/Productivity,8,3,Agree,0,9.98,0,0,1,7,1,0
SRV-04-2023-0250,South Korea,High income,2023,25-34,Female,Secondary,Employed full-time,Urban,Monthly,Research,7,3,Neutral,0,0.0,1,0,1,7,1,0
SRV-04-2023-0251,South Korea,High income,2023,35-44,Male,Secondary,Employed part-time,Urban,Rarely,Entertainment,8,5,Neutral,0,0.0,0,0,1,4,0,1
SRV-04-2023-0252,South Korea,High income,2023,18-24,Male,Bachelor,Employed full-time,Urban,Several times/week,Education/Learning,6,4,Agree,1,0.0,0,0,1,7,1,0
SRV-04-2023-0253,South Korea,High income,2023,35-44,Female,Secondary,Employed full-time,Rural,Several times/week,Work/Productivity,10,8,Agree,1,8.99,0,0,1,9,1,0
SRV-04-2023-0254,South Korea,High income,2023,25-34,Female,Master,Student,Urban,Monthly,Research,6,1,Strongly agree,1,27.56,0,0,1,7,1,1
SRV-04-2023-0255,South Korea,High income,2023,18-24,Male,Secondary,Student,Urban,Daily,None,9,5,Strongly agree,0,21.22,0,0,1,8,1,1
SRV-04-2023-0256,South Korea,High income,2023,18-24,Female,Vocational,Student,Rural,Never,Healthcare Info,4,2,Strongly agree,1,1.51,0,0,1,6,1,0
SRV-04-2023-0257,South Korea,High income,2023,55-64,Male,Bachelor,Student,Suburban,Daily,Healthcare Info,10,5,Strongly disagree,0,0.0,0,0,1,5,1,0
SRV-04-2023-0258,South Korea,High income,2023,45-54,Male,Vocational,Employed full-time,Suburban,Daily,None,7,4,Neutral,1,8.42,0,0,1,9,1,1
SRV-04-2023-0259,South Korea,High income,2023,55-64,Female,Primary,Employed full-time,Rural,Daily,Research,8,1,Neutral,1,0.0,0,0,1,5,0,0
SRV-04-2023-0260,South Korea,High income,2023,18-24,Male,Secondary,Unemployed,Suburban,Never,Work/Productivity,6,2,Disagree,1,0.0,0,0,1,7,1,0
SRV-04-2023-0261,South Korea,High income,2023,45-54,Male,Bachelor,Self-employed,Suburban,Daily,Research,7,3,Disagree,1,0.0,1,0,1,6,1,0
SRV-04-2023-0262,South Korea,High income,2023,65+,Female,Master,Employed part-time,Rural,Several times/week,Personal Assistant,7,4,Disagree,0,0.0,0,0,1,7,1,1
SRV-04-2023-0263,South Korea,High income,2023,25-34,Female,Bachelor,Student,Urban,Daily,None,6,6,Agree,0,30.98,0,0,1,7,1,0
SRV-04-2023-0264,South Korea,High income,2023,45-54,Male,Vocational,Homemaker,Urban,Daily,Creative Projects,3,4,Agree,1,102.31,0,0,1,7,0,1
SRV-04-2023-0265,South Korea,High income,2023,55-64,Male,Master,Self-employed,Urban,Weekly,Research,6,6,Agree,0,0.83,0,0,1,8,1,0
SRV-04-2023-0266,South Korea,High income,2023,55-64,Female,Vocational,Self-employed,Suburban,Rarely,Education/Learning,7,7,Disagree,0,0.36,0,0,1,7,0,1
SRV-04-2023-0267,South Korea,High income,2023,45-54,Female,Vocational,Student,Urban,Monthly,Creative Projects,10,6,Agree,0,14.97,0,0,1,5,1,1
SRV-04-2023-0268,South Korea,High income,2023,25-34,Male,Secondary,Employed part-time,Urban,Never,Healthcare Info,5,2,Strongly disagree,1,0.0,0,0,1,5,1,0
SRV-04-2023-0269,South Korea,High income,2023,45-54,Male,Primary,Employed full-time,Urban,Daily,Personal Assistant,5,6,Disagree,1,31.04,0,0,1,3,1,1
SRV-04-2023-0270,South Korea,High income,2023,18-24,Female,Secondary,Student,Rural,Daily,Research,8,3,Strongly agree,1,0.0,0,0,1,7,1,1
SRV-04-2023-0271,South Korea,High income,2023,25-34,Female,Master,Homemaker,Urban,Daily,Healthcare Info,6,6,Neutral,1,17.77,0,0,1,8,0,0
SRV-04-2023-0272,South Korea,High income,2023,55-64,Female,Master,Employed full-time,Suburban,Daily,Creative Projects,6,1,Strongly agree,1,0.0,0,0,1,7,0,1
SRV-04-2023-0273,South Korea,High income,2023,35-44,Female,Bachelor,Student,Urban,Daily,Education/Learning,4,8,Neutral,0,1.1,1,0,1,6,1,1
SRV-04-2023-0274,South Korea,High income,2023,45-54,Female,Primary,Self-employed,Urban,Rarely,Research,8,5,Neutral,1,0.0,0,0,1,6,0,0
SRV-04-2023-0275,South Korea,High income,2023,45-54,Non-binary,Bachelor,Retired,Suburban,Weekly,Coding,7,7,Strongly agree,1,0.0,0,1,1,6,1,0
SRV-04-2023-0276,South Korea,High income,2023,18-24,Female,Secondary,Self-employed,Urban,Never,Education/Learning,3,4,Neutral,1,0.0,0,0,1,8,1,0
SRV-04-2023-0277,South Korea,High income,2023,18-24,Female,Primary,Self-employed,Suburban,Daily,Healthcare Info,6,5,Agree,1,10.5,0,0,0,4,1,1
SRV-04-2023-0278,South Korea,High income,2023,55-64,Male,Master,Retired,Rural,Daily,Entertainment,7,2,Strongly agree,1,0.0,0,0,1,5,1,0
SRV-04-2023-0279,South Korea,High income,2023,18-24,Male,Secondary,Employed part-time,Urban,Weekly,Research,10,6,Strongly agree,1,0.28,0,1,1,9,1,0
SRV-04-2023-0280,South Korea,High income,2023,35-44,Female,Bachelor,Homemaker,Suburban,Several times/week,Personal Assistant,8,4,Neutral,1,23.74,0,0,1,5,1,1
SRV-04-2023-0281,South Korea,High income,2023,65+,Male,Vocational,Student,Urban,Rarely,None,10,5,Agree,1,0.0,1,0,1,7,1,0
SRV-04-2023-0282,South Korea,High income,2023,25-34,Male,Bachelor,Employed full-time,Urban,Monthly,Creative Projects,7,6,Neutral,1,41.5,0,0,1,7,1,0
SRV-04-2023-0283,South Korea,High income,2023,18-24,Male,Secondary,Unemployed,Urban,Weekly,Creative Projects,7,3,Neutral,1,5.99,0,0,1,6,1,1
SRV-04-2023-0284,South Korea,High income,2023,25-34,Female,PhD,Student,Rural,Never,Personal Assistant,5,2,Agree,0,0.0,0,0,1,7,1,0
SRV-04-2023-0285,South Korea,High income,2023,18-24,Male,Master,Employed full-time,Suburban,Monthly,Personal Assistant,7,4,Strongly disagree,1,0.0,0,0,1,10,1,1
SRV-04-2023-0286,South Korea,High income,2023,25-34,Female,Secondary,Employed full-time,Rural,Weekly,Entertainment,5,6,Agree,1,0.0,0,0,1,6,0,1
SRV-04-2023-0287,South Korea,High income,2023,35-44,Male,Primary,Employed part-time,Urban,Daily,Coding,9,9,Neutral,0,0.0,0,0,1,5,0,0
SRV-04-2023-0288,South Korea,High income,2023,45-54,Female,Vocational,Self-employed,Urban,Rarely,Education/Learning,9,4,Neutral,0,0.0,0,0,1,6,1,1
SRV-04-2023-0289,South Korea,High income,2023,25-34,Male,Bachelor,Employed full-time,Urban,Never,None,8,9,Strongly agree,0,16.18,0,0,1,6,1,0
SRV-04-2023-0290,South Korea,High income,2023,65+,Male,Secondary,Self-employed,Rural,Monthly,Healthcare Info,4,5,Agree,0,0.0,1,0,1,8,1,0
SRV-04-2023-0291,South Korea,High income,2023,18-24,Female,Bachelor,Employed full-time,Urban,Monthly,Work/Productivity,8,4,Strongly agree,0,9.47,1,0,1,6,1,0
SRV-04-2023-0292,South Korea,High income,2023,55-64,Male,Secondary,Homemaker,Suburban,Daily,Education/Learning,10,5,Neutral,0,2.67,0,0,1,6,1,0
SRV-04-2023-0293,South Korea,High income,2023,45-54,Female,Master,Self-employed,Urban,Rarely,Education/Learning,5,5,Strongly agree,1,35.2,0,0,1,7,1,1
SRV-04-2023-0294,South Korea,High income,2023,25-34,Male,Master,Student,Rural,Several times/week,Education/Learning,6,3,Disagree,0,0.0,1,0,1,6,0,0
SRV-04-2023-0295,South Korea,High income,2023,35-44,Female,Bachelor,Employed full-time,Rural,Several times/week,Creative Projects,7,2,Agree,1,11.14,0,0,1,5,1,0
SRV-04-2023-0296,South Korea,High income,2023,65+,Male,Vocational,Employed full-time,Rural,Rarely,Personal Assistant,5,5,Strongly agree,1,12.58,0,0,1,3,1,1
SRV-04-2023-0297,South Korea,High income,2023,45-54,Male,Bachelor,Employed full-time,Urban,Weekly,Education/Learning,5,3,Strongly agree,1,22.56,0,0,1,7,1,0
SRV-04-2023-0298,South Korea,High income,2023,45-54,Female,Vocational,Employed full-time,Rural,Daily,Coding,5,4,Agree,0,2.42,0,0,1,9,1,0
SRV-04-2023-0299,South Korea,High income,2023,18-24,Male,Bachelor,Homemaker,Rural,Daily,Education/Learning,5,6,Disagree,1,38.42,1,0,1,9,1,0
SRV-04-2023-0300,South Korea,High income,2023,55-64,Male,Vocational,Student,Urban,Rarely,Research,5,4,Strongly agree,0,6.75,0,0,1,6,0,1
SRV-04-2023-0301,South Korea,High income,2023,35-44,Female,Bachelor,Student,Suburban,Weekly,Healthcare Info,3,4,Strongly agree,1,4.18,0,1,1,8,1,0
SRV-04-2023-0302,South Korea,High income,2023,25-34,Female,Bachelor,Employed part-time,Urban,Daily,None,7,6,Neutral,1,33.59,0,0,1,6,1,1
SRV-04-2023-0303,South Korea,High income,2023,35-44,Female,Master,Retired,Suburban,Monthly,Research,3,7,Strongly agree,0,1.45,0,0,1,9,1,0
SRV-04-2023-0304,South Korea,High income,2023,35-44,Female,Secondary,Employed full-time,Suburban,Several times/week,Education/Learning,8,6,Agree,1,17.19,1,0,1,7,1,0
SRV-04-2023-0305,South Korea,High income,2023,45-54,Male,Secondary,Retired,Urban,Daily,Creative Projects,6,6,Agree,0,0.0,0,0,1,6,1,1
SRV-04-2023-0306,South Korea,High income,2023,45-54,Female,Bachelor,Self-employed,Suburban,Several times/week,Coding,8,7,Strongly agree,0,29.82,0,0,1,9,1,1
SRV-04-2023-0307,South Korea,High income,2023,18-24,Female,Vocational,Employed full-time,Rural,Weekly,Healthcare Info,8,1,Agree,0,57.56,1,0,1,8,1,0
SRV-04-2023-0308,South Korea,High income,2023,25-34,Female,Master,Employed full-time,Rural,Monthly,Education/Learning,6,5,Disagree,1,6.71,1,0,1,7,1,0
SRV-04-2023-0309,South Korea,High income,2023,18-24,Female,Vocational,Employed full-time,Rural,Weekly,Education/Learning,6,4,Agree,0,0.0,0,0,1,6,0,1
SRV-04-2023-0310,South Korea,High income,2023,45-54,Male,Bachelor,Unemployed,Suburban,Daily,None,6,2,Disagree,0,0.0,0,0,1,7,0,0
SRV-04-2023-0311,South Korea,High income,2023,25-34,Male,Secondary,Employed part-time,Rural,Monthly,Coding,7,6,Strongly agree,0,25.14,0,0,1,5,1,0
